position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
1,version,Version of Data File,str,1208,0,1,,"[""1-5-0 (2020-11-16)""]",,,
2,doi,Digital Object Identifier,str,1208,0,1,,"[""doi.org/10.14281/18241.1""]",,,
3,A_YEAR,Year of survey,int64,1208,0,1,,,,2019.0,2019.0
4,B_COUNTRY,ISO 3166-1 numeric country code,int64,1208,0,1,,,,788.0,788.0
5,B_COUNTRY_ALPHA,ISO 3166-1 alpha-3 country code,str,1208,0,1,,"[""TUN""]",,,
6,C_COW_NUM,CoW country code numeric,int64,1208,0,1,,,,616.0,616.0
7,C_COW_ALPHA,CoW country code alpha,str,1208,0,1,,"[""TUN""]",,,
8,D_INTERVIEW,Interview ID,int64,1208,0,1208,,,,788070001.0,788071208.0
9,J_INTDATE,Date of interview,int64,1208,0,25,,,,20190426.0,20190520.0
10,FW_START,Year/month of start-fieldwork,int64,1208,0,1,,,,201904.0,201904.0
11,FW_END,Year/month of end-fieldwork,int64,1208,0,1,,,,201905.0,201905.0
12,K_TIME_START,Start time of the interview [HH.MM],float64,1208,0,517,,,[-5],-5.0,23.29
13,K_TIME_END,End time of the interview [HH.MM],float64,1208,0,502,,,[-5],-5.0,23.57
14,K_DURATION,Total length of interview [minutes],int64,1208,0,127,,,[-5],-5.0,286.0
15,Q_MODE,Mode of data collection,int64,1208,0,1,,,,1.0,1.0
16,N_REGION_ISO,Region ISO 3166-2,int64,1208,0,24,,,,788011.0,788083.0
17,N_REGION_WVS,Region country specific,int64,1208,0,24,,,,788001.0,788025.0
18,N_TOWN,Settlement name,int64,1208,0,106,,,,788000.0,788105.0
19,G_TOWNSIZE,Settlement size_8 groups,int64,1208,0,8,,,,1.0,8.0
20,G_TOWNSIZE2,Settlement size_5 groups,int64,1208,0,5,,,,1.0,5.0
21,H_SETTLEMENT,Settlement type,int64,1208,0,5,,,,1.0,5.0
22,H_URBRURAL,Urban-Rural,int64,1208,0,2,,,,1.0,2.0
23,O1_LONGITUDE,Geographical Coordinates - Longitude,float64,1208,0,131,,,,7.89,11.22
24,O2_LATITUDE,Geographical Coordinates - Latitude,float64,1208,0,125,,,,32.79,37.27
25,S_INTLANGUAGE,Language in which interview was conducted,int64,1208,0,1,,,,170.0,170.0
26,LNGE_ISO,Language in which interview was conducted  (ISO 639-1 Alpha 2 digit),str,1208,0,1,,"[""ar""]",,,
27,E_RESPINT,Respondent interested during the interview,int64,1208,0,4,,,[-5],-5.0,3.0
28,F_INTPRIVACY,Interview privacy,int64,1208,0,3,,,[-2],-2.0,2.0
29,W_WEIGHT,Weight,int64,1208,0,1,,,,1.0,1.0
30,S018,Equilibration weight-1000,float64,1208,0,1,,,,0.8278146,0.8278146
31,PWGHT,Population size weight,float64,1208,0,1,,,,9677.15232,9677.15232
32,Q1,Important in life: Family,int64,1208,0,4,,,,1.0,4.0
33,Q2,Important in life: Friends,int64,1208,0,5,,,[-1],-1.0,4.0
34,Q3,Important in life: Leisure time,int64,1208,0,5,,,[-2],-2.0,4.0
35,Q4,Important in life: Politics,int64,1208,0,6,,,"[-5, -1]",-5.0,4.0
36,Q5,Important in life: Work,int64,1208,0,6,,,"[-5, -1]",-5.0,4.0
37,Q6,Important in life: Religion,int64,1208,0,5,,,[-5],-5.0,4.0
38,Q7,Important child qualities: good manners,int64,1208,0,4,,,"[-5, -1]",-5.0,2.0
39,Q8,Important child qualities: independence,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
40,Q9,Important child qualities: hard work,int64,1208,0,3,,,[-2],-2.0,2.0
41,Q10,Important child qualities: feeling of responsibility,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
42,Q11,Important child qualities: imagination,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
43,Q12,Important child qualities: tolerance and respect for other people,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
44,Q13,Important child qualities: thrift saving money and things,int64,1208,0,3,,,[-2],-2.0,2.0
45,Q14,Important child qualities: determination perseverance,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
46,Q15,Important child qualities: religious faith,int64,1208,0,3,,,[-2],-2.0,2.0
47,Q16,Important child qualities: unselfishness,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
48,Q17,Important child qualities: obedience,int64,1208,0,3,,,[-2],-2.0,2.0
49,Q18,Neighbors: Drug addicts,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
50,Q19,Neighbors: People of a different race,int64,1208,0,5,,,"[-5, -2, -1]",-5.0,2.0
51,Q20,Neighbors: People who have AIDS,int64,1208,0,5,,,"[-5, -2, -1]",-5.0,2.0
52,Q21,Neighbors: Immigrants/foreign workers,int64,1208,0,4,,,"[-5, -1]",-5.0,2.0
53,Q22,Neighbors: Homosexuals,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
54,Q23,Neighbors: People of a different religion,int64,1208,0,5,,,"[-5, -2, -1]",-5.0,2.0
55,Q24,Neighbors: Heavy drinkers,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
56,Q25,Neighbors: Unmarried couples living together,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
57,Q26,Neighbors: People who speak a different language,int64,1208,0,4,,,"[-2, -1]",-2.0,2.0
58,Q27,One of main goals in life has been to make my parents proud,int64,1208,0,5,,,[-2],-2.0,4.0
59,Q28,Pre-school child suffers with working mother,int64,1208,0,6,,,"[-5, -2]",-5.0,4.0
60,Q29,Men make better political leaders than women do,int64,1208,0,6,,,"[-2, -1]",-2.0,4.0
61,Q30,University is more important for a boy than for a girl,int64,1208,0,6,,,"[-2, -1]",-2.0,4.0
62,Q31,Men make better business executives than women do,int64,1208,0,7,,,"[-5, -2, -1]",-5.0,4.0
