position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
63,aa6t_6,important country issues: unemployment (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
64,aa6t_7,important country issues: terrorism (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
65,aa6t_8,important country issues: corruption (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
66,aa6t_9,important country issues: defence/ foreign affairs (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
67,aa6t_10,"important country issues: rule of law, transparency (total)",int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
68,aa6t_11,important country issues: housing (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
69,aa6t_12,important country issues: migration (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
70,aa6t_13,important country issues: refugees/ internal displaced (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
71,aa6t_14,important country issues: healthcare system (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
72,aa6t_15,important country issues: educational system (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
73,aa6t_16,important country issues: pensions (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
74,aa6t_17,important country issues: environment (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
75,aa6t_18,important country issues: energy (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
76,aa6t_19,important country issues: mountainous garabagh (total),object,1015,0,1,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (not AM AZ in isocntry)""}",,,,
77,aa6t_20,important country issues: transnistrian conflict (total),object,1015,0,1,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (not MD in isocntry)""}",,,,
78,aa6t_21,important country issues: other (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
79,aa6t_22,important country issues: none (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
80,aa6t_23,important country issues: dont know (total),int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
81,aa7,assessment - things going in the right or wrong direction,int64,1015,0,4,"{""1"": ""Things are going in the right direction"", ""2"": ""Things are going in the wrong direction"", ""3"": ""Neither the one nor the other (SPONTANEOUS)"", ""4"": ""Don t know (SPONTANEOUS)""}",,,1.0,4.0
82,ab1,eu image - positive or negative,int64,1015,0,6,"{""1"": ""Very positive"", ""2"": ""Fairly positive"", ""3"": ""Neutral"", ""4"": ""Fairly negative"", ""5"": ""Very negative"", ""6"": ""Don't know (SPONTANEOUS)""}",,,1.0,6.0
83,ab2_1,eu knowledge: consists of 25 member states,int64,1015,0,3,"{""1"": ""True"", ""2"": ""False"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
84,ab2_2,eu knowledge: has ist own flag,int64,1015,0,3,"{""1"": ""True"", ""2"": ""False"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
85,ab2_3,eu knowledge: common currency of all member states,int64,1015,0,3,"{""1"": ""True"", ""2"": ""False"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
86,ab3a,eu characteristics - best representing firstly,int64,1015,0,20,"{""1"": ""Solidarity"", ""2"": ""Freedom of speech"", ""3"": ""Honesty"", ""4"": ""Freedom of religion"", ""5"": ""Rule of Law, transparency"", ""6"": ""Human Rights"", ""7"": ""Individual Freedom"", ""8"": ""Tolerance"", ""9"": ""Democracy"", ""10"": ""Peace and security"", ""11"": ""Absence of corruption"", ""12"": ""Respect for other cultures"", ""13"": ""Self-fulfilment"", ""14"": ""Equality"", ""15"": ""Freedom of the media"", ""16"": ""Equality between men and women"", ""17"": ""Economic prosperity"", ""18"": ""Other (SPONTANEOUS)"", ""19"": ""None (SPONTANEOUS)"", ""20"": ""Don t know (SPONTANEOUS)""}",,,1.0,20.0
87,ab3b_1,eu characteristics: solidarity,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
88,ab3b_2,eu characteristics: freedom of speech,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
89,ab3b_3,eu characteristics: honesty,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
90,ab3b_4,eu characteristics: freedom of religion,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
91,ab3b_5,"eu characteristics: rule of law, transparency",object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
92,ab3b_6,eu characteristics: human rights,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
93,ab3b_7,eu characteristics: individual freedom,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
94,ab3b_8,eu characteristics: tolerance,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
95,ab3b_9,eu characteristics: democracy,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
96,ab3b_10,eu characteristics: peace and security,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
97,ab3b_11,eu characteristics: absence of corruption,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
98,ab3b_12,eu characteristics: respect for other cultures,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
99,ab3b_13,eu characteristics: self-fulfilment,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
100,ab3b_14,eu characteristics: equality,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
101,ab3b_15,eu characteristics: freedom of the media,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
102,ab3b_16,eu characteristics: gender equality,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
103,ab3b_17,eu characteristics: economic prosperity,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
104,ab3b_18,eu characteristics: other,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
105,ab3b_19,eu characteristics: none,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
106,ab3b_20,eu characteristics: dont know,object,1015,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
107,ab4,eu relations with our country - assessment,int64,1015,0,6,"{""1"": ""Very good"", ""2"": ""Fairly good"", ""3"": ""Fairly bad"", ""4"": ""Very bad"", ""5"": ""The EU does not have any relationship with (OUR COUNTRY) (SPONTANEOUS)"", ""6"": ""Don't know (SPONTANEOUS)""}",,,1.0,6.0
108,ab5,eu cooperation programmes - providing financial support,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
109,ab6,eu cooperation programmes - know specific programmes,object,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""i"": ""Inap. (not coded 1 in AB5)""}",,,,
110,ab7_1,eu policies cntry benefits: democracy,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
111,ab7_2,eu policies cntry benefits: economic development,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
112,ab7_3,eu policies cntry benefits: access to products/ services,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
113,ab7_4,eu policies cntry benefits: tourism,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
114,ab7_5,eu policies cntry benefits: fight against climate change,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
115,ab7_6,eu policies cntry benefits: trade,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
116,ab7_7,eu policies cntry benefits: development of infrastructure,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
117,ab7_8,eu policies cntry benefits: development aid,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
118,ab7_9,eu policies cntry benefits: education,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
119,ab7_10,eu policies cntry benefits: employment,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
120,ab7_11,eu policies cntry benefits: support to agriculture,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
121,ab7_12,eu policies cntry benefits: promotion of a palestinian state,object,1015,0,1,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (not PS in isocntry)""}",,,,
122,ab7_13,eu policies cntry benefits: other,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
123,ab7_14,eu policies cntry benefits: not benefitted,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
124,ab7_15,eu policies cntry benefits: dont know,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
125,ab7_16,eu policies cntry benefits: refusal,int64,1015,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
126,ab8_1,eu statements: has appropriate level of involvement,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
127,ab8_2,eu statements: brings peace and stability in the region,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
128,ab8_3,eu statements: is an important partner,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
129,ab8_4,eu statements: sufficient common values to cooperate,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
130,ab8_5,eu statements: support contributes a lot to development,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
131,ab8_6,eu statements: arab spring position was supportive,int64,1015,0,5,"{""1"": ""Totally agree"", ""2"": ""Tend to agree"", ""3"": ""Tend to disagree"", ""4"": ""Totally disagree"", ""5"": ""Don't know (SPONTANEOUS)""}",,,1.0,5.0
132,ab9_1,eu should have greater role: economic development,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
133,ab9_2,eu should have greater role: environment/ climate change,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
134,ab9_3,eu should have greater role: energy security,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
135,ab9_4,eu should have greater role: transport,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
136,ab9_5,eu should have greater role: education,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
137,ab9_6,eu should have greater role: culture,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
138,ab9_7,eu should have greater role: democracy,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
139,ab9_8,eu should have greater role: regional cooperation,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
140,ab9_9,eu should have greater role: security and defence,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
141,ab9_10,eu should have greater role: media freedom,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
142,ab9_11,eu should have greater role: migration,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
143,ab9_12,eu should have greater role: external policy/ foreign affairs,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
144,ab9_13,eu should have greater role: trade,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
145,ab9_14,eu should have greater role: gender equality,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
146,ab9_15,eu should have greater role: refugees/ displaced people,int64,1015,0,3,"{""1"": ""Yes"", ""2"": ""No"", ""3"": ""Don t know (SPONTANEOUS)""}",,,1.0,3.0
