position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
71,V71,Schwartz: It is important to this person to be rich,int64,1205,0,7,,,[-1],-1.0,6.0
72,V72,Schwartz: It is important to this person living in secure surroundings,int64,1205,0,7,,,[-1],-1.0,6.0
73,V73,Schwartz: It is important to this person to have a good time,int64,1205,0,7,,,[-1],-1.0,6.0
74,V74,Schwartz: It is important to this person to do something for the good of society,int64,1205,0,7,,,[-1],-1.0,6.0
75,V74B,Schwartz: It is important to this person to help the people nearby,int64,1205,0,7,,,[-1],-1.0,6.0
76,V75,Schwartz: It is important to this person being very successful,int64,1205,0,7,,,[-1],-1.0,6.0
77,V76,Schwartz: It is important to this person adventure and taking risks,int64,1205,0,7,,,[-1],-1.0,6.0
78,V77,Schwartz: It is important to this person to always behave properly,int64,1205,0,7,,,[-1],-1.0,6.0
79,V78,Schwartz: It is important to this person looking after the environment,int64,1205,0,7,,,[-1],-1.0,6.0
80,V79,Schwartz: It is important to this person tradition,int64,1205,0,7,,,[-1],-1.0,6.0
81,V80,Most serious problem of the world,int64,1205,0,6,,,[-1],-1.0,5.0
82,V81,Protecting environment vs. Economic growth,int64,1205,0,3,,,[-1],-1.0,2.0
83,V82,Past two years: given money to ecological organization,int64,1205,0,3,,,[-1],-1.0,2.0
84,V83,Past two years: participated in demonstration for environment,int64,1205,0,3,,,[-1],-1.0,2.0
85,V84,Interest in politics,int64,1205,0,5,,,[-1],-1.0,4.0
86,V85,Political action: Signing a petition,int64,1205,0,4,,,[-1],-1.0,3.0
87,V86,Political action: joining in boycotts,int64,1205,0,4,,,[-1],-1.0,3.0
88,V87,Political action: attending lawful/peaceful demonstrations,int64,1205,0,4,,,[-1],-1.0,3.0
89,V88,Political action: joining unofficial strikes,int64,1205,0,4,,,[-1],-1.0,3.0
90,V89,Political action: Other,int64,1205,0,4,,,[-1],-1.0,3.0
91,V90,Political action recently done: signing a petition,int64,1205,0,5,,,[-3],-3.0,5.0
92,V91,Political action recently done: joining in boycotts,int64,1205,0,5,,,[-3],-3.0,5.0
93,V92,Political action recently done: Attending peaceful demonstrations,int64,1205,0,5,,,[-3],-3.0,5.0
94,V93,Political acition recently done: Joining strikes,int64,1205,0,5,,,[-3],-3.0,5.0
95,V94,Political action recently done: Other,int64,1205,0,5,,,[-3],-3.0,5.0
96,V95,Self positioning in political scale,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
97,V96,Income equality,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
98,V97,Private vs state ownership of business,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
99,V98,Government responsibility,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
100,V99,Competition good or harmful,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
101,V100,Hard work brings success,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
102,V101,Wealth accumulation,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
103,V102,How much you trust: Your family (B),int64,1205,0,5,,,[-1],-1.0,4.0
104,V103,Trust: Your neighborhood (B),int64,1205,0,5,,,[-1],-1.0,4.0
105,V104,Trust: People you know personally (B),int64,1205,0,5,,,[-1],-1.0,4.0
106,V105,Trust: People you meet for the first time (B),int64,1205,0,5,,,[-1],-1.0,4.0
107,V106,Trust: People of another religion (B),int64,1205,0,5,,,[-1],-1.0,4.0
108,V107,Trust: People of another nationality (B),int64,1205,0,5,,,[-1],-1.0,4.0
109,V108,Confidence: Churches,int64,1205,0,5,,,[-1],-1.0,4.0
110,V109,Confidence: Armed Forces,int64,1205,0,5,,,[-1],-1.0,4.0
111,V110,Confidence: The Press,int64,1205,0,5,,,[-1],-1.0,4.0
112,V111,Confidence: Television,int64,1205,0,5,,,[-1],-1.0,4.0
113,V112,Confidence: Labour Unions,int64,1205,0,5,,,[-1],-1.0,4.0
114,V113,Confidence: The Police,int64,1205,0,5,,,[-1],-1.0,4.0
115,V114,Confidence: Justice System/Courts,int64,1205,0,5,,,[-1],-1.0,4.0
116,V115,Confidence: The Government,int64,1205,0,5,,,[-1],-1.0,4.0
117,V116,Confidence: The Political Parties,int64,1205,0,5,,,[-1],-1.0,4.0
118,V117,Confidence: Parliament,int64,1205,0,5,,,[-1],-1.0,4.0
119,V118,Confidence: The Civil Services,int64,1205,0,5,,,[-1],-1.0,4.0
120,V119,Confidence: Universities,int64,1205,0,5,,,[-1],-1.0,4.0
121,V120,Confidence: Major Companies,int64,1205,0,5,,,[-1],-1.0,4.0
122,V121,Confidence: Banks,int64,1205,0,5,,,[-1],-1.0,4.0
123,V122,Confidence: The Environmental Protection Movement,int64,1205,0,5,,,[-1],-1.0,4.0
124,V123,Confidence: The Women´s Movement,int64,1205,0,5,,,[-1],-1.0,4.0
125,V124,Confidence: Charitable or humanitarian organizations,int64,1205,0,5,,,[-1],-1.0,4.0
126,V125REG,Confidence: Major regional organization,int64,1205,0,5,,,[-1],-1.0,4.0
127,V125_15,Confidence: The Arab League,int64,1205,0,5,,,[-1],-1.0,4.0
128,V126,Confidence: The United Nations,int64,1205,0,5,,,[-1],-1.0,4.0
129,V127,Political system: Having a strong leader,int64,1205,0,5,,,[-1],-1.0,4.0
130,V128,Political system: Having experts make decisions,int64,1205,0,5,,,[-1],-1.0,4.0
131,V129,Political system: Having the army rule,int64,1205,0,5,,,[-1],-1.0,4.0
132,V130,Political system: Having a democratic political system,int64,1205,0,5,,,[-1],-1.0,4.0
133,V131,Democracy: Governments tax the rich and subsidize the poor.,int64,1205,0,11,,,[-1],-1.0,10.0
134,V132,Democracy: Religious authorities interpret the laws.,int64,1205,0,11,,,[-1],-1.0,10.0
135,V133,Democracy: People choose their leaders in free elections.,int64,1205,0,11,,,[-1],-1.0,10.0
136,V134,Democracy: People receive state aid for unemployment.,int64,1205,0,11,,,[-1],-1.0,10.0
137,V135,Democracy: The army takes over when government is incompetent.,int64,1205,0,11,,,[-1],-1.0,10.0
138,V136,Democracy: Civil rights protect people’s liberty against oppression.,int64,1205,0,11,,,[-1],-1.0,10.0
139,V137,Democracy: The state makes people's incomes equal,int64,1205,0,11,,,[-1],-1.0,10.0
140,V138,Democracy: People obey their rulers,int64,1205,0,11,,,[-1],-1.0,10.0
141,V139,Democracy: Women have the same rights as men.,int64,1205,0,11,,,[-1],-1.0,10.0
142,V140,Importance of democracy,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
143,V141,How democratically is this country being governed today,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
144,V142,Respect for individual human rights nowadays,int64,1205,0,5,,,[-1],-1.0,4.0
145,V143,Thinking about meaning and purpose of life,int64,1205,0,5,,,[-1],-1.0,4.0
146,V144,Religious denomination - detailed list,int64,1205,0,1,,,,50000000.0,50000000.0
147,V144G,Religious denominations - major groups,int64,1205,0,1,,,,5.0,5.0
148,V145,How often do you attend religious services,int64,1205,0,7,,,,1.0,7.0
149,V146,How often to you pray,int64,1205,0,8,,,,1.0,8.0
150,V147,Religious person,int64,1205,0,4,,,[-1],-1.0,3.0
151,V150,Meaning of religion: To follow religious norms and ceremonies vs To do good to other people,int64,1205,0,3,,,[-2],-2.0,2.0
152,V151,Meaning of religion: To make sense of life after death vs To make sense of life in this world,int64,1205,0,3,,,[-2],-2.0,2.0
153,V152,How important is God in your life,int64,1205,0,12,,,"[-2, -1]",-2.0,10.0
154,V153,"Whenever science and religion conflict,  religion is always right",int64,1205,0,5,,,[-1],-1.0,4.0
155,V154,The only acceptable religion  is my religion,int64,1205,0,5,,,[-1],-1.0,4.0
156,V155,All religions should be taught in public schools,int64,1205,0,5,,,[-1],-1.0,4.0
157,V156,People who belong to different religions are probably just as moral as those who belong to mine,int64,1205,0,5,,,[-1],-1.0,4.0
158,V157,Social position: People in their 20s,int64,1205,0,11,,,[-1],-1.0,10.0
159,V158,Social position: People in their 40s,int64,1205,0,11,,,[-1],-1.0,10.0
160,V159,Social position: People in their 70s,int64,1205,0,11,,,[-1],-1.0,10.0
161,V160,Is a 30-year old boss acceptable,int64,1205,0,11,,,[-1],-1.0,10.0
162,V161,People over 70: are seen as friendly,int64,1205,0,6,,,[-1],-1.0,4.0
163,V162,People over 70: are seen as competent,int64,1205,0,6,,,[-1],-1.0,4.0
164,V163,People over 70: viewed with respect,int64,1205,0,6,,,[-1],-1.0,4.0
165,V164,Is a 70-year old boss acceptable,int64,1205,0,11,,,[-1],-1.0,10.0
166,V165,Older people are not respected much these days,int64,1205,0,5,,,[-1],-1.0,4.0
167,V166,Older people get more than their fair share from the government,int64,1205,0,5,,,[-1],-1.0,4.0
168,V167,Older people are a burden on society,int64,1205,0,5,,,[-1],-1.0,4.0
169,V168,Companies that employ young people perform better than those that employ people of different ages,int64,1205,0,5,,,[-1],-1.0,4.0
170,V169,Old people have too much political influence,int64,1205,0,5,,,[-1],-1.0,4.0
171,V160A,I see myself as someone who: is reserved,int64,1205,0,6,,,[-1],-1.0,5.0
172,V160B,I see myself as someone who: is generally trusting,int64,1205,0,6,,,[-1],-1.0,5.0
173,V160C,I see myself as someone who: tends to be lazy,int64,1205,0,6,,,[-1],-1.0,5.0
174,V160D,"I see myself as someone who: is relaxed, handles stress well",int64,1205,0,6,,,[-1],-1.0,5.0
175,V160E,I see myself as someone who: has few artistic interests,int64,1205,0,6,,,[-1],-1.0,5.0
176,V160F,"I see myself as someone who: is outgoing, sociable",int64,1205,0,6,,,[-1],-1.0,5.0
177,V160G,I see myself as someone who: tends to find fault with others,int64,1205,0,6,,,[-1],-1.0,5.0
178,V160H,I see myself as someone who: does a thorough job,int64,1205,0,6,,,[-1],-1.0,5.0
179,V160I,I see myself as someone who: gets nervous easily,int64,1205,0,6,,,[-1],-1.0,5.0
180,V160J,I see myself as someone who: has an active imagination,int64,1205,0,6,,,[-1],-1.0,5.0
181,V170,Secure in neighborhood,int64,1205,0,5,,,[-1],-1.0,4.0
182,V171,Frequency in your neighborhood: Robberies,int64,1205,0,5,,,[-1],-1.0,4.0
183,V172,Frequency in your neighborhood: Alcohol consumed in the streets,int64,1205,0,5,,,[-1],-1.0,4.0
184,V173,Frequency in your neighborhood: Police or military interfere with people’s private life,int64,1205,0,5,,,[-1],-1.0,4.0
185,V174,Frequency in your neighborhood: Racist behavior,int64,1205,0,5,,,[-1],-1.0,4.0
186,V175,Frequency in your neighborhood: Drug sale in streets,int64,1205,0,5,,,[-1],-1.0,4.0
187,V176,Things done for reasons of security: Didn’t carry much money,int64,1205,0,3,,,[-2],-2.0,5.0
188,V177,Things done for reasons of security: Preferred not to go out at night,int64,1205,0,3,,,[-2],-2.0,5.0
189,V178,"Things done for reasons of security: Carried a knife, gun or other weapon",int64,1205,0,3,,,[-2],-2.0,5.0
190,V179,Respondent was victim of a crime during the past year,int64,1205,0,3,,,[-2],-2.0,5.0
191,V180,Respondent's family was victim of a crime during last year,int64,1205,0,3,,,[-2],-2.0,5.0
192,V181,Worries: Losing my job or not finding a job,int64,1205,0,5,,,[-1],-1.0,4.0
193,V182,Worries: Not being able to give one's children a good education,int64,1205,0,5,,,[-1],-1.0,4.0
194,V183,Worries: A war involving my country,int64,1205,0,5,,,[-1],-1.0,4.0
195,V184,Worries: A terrorist attack,int64,1205,0,5,,,[-1],-1.0,4.0
196,V185,Worries: A civil war,int64,1205,0,5,,,[-1],-1.0,4.0
197,V186,Worries: Government wire-tapping or reading my mail or email,int64,1205,0,5,,,[-1],-1.0,4.0
198,V187,"Under some conditions, war is necessary to obtain justice",int64,1205,0,3,,,[-1],-1.0,2.0
199,V188,Frequency you/family (last 12 month): Gone without enough food to eat,int64,1205,0,5,,,[-1],-1.0,4.0
200,V189,Frequency you/family (last 12 month): Felt unsafe from crime in your own home,int64,1205,0,5,,,[-1],-1.0,4.0
201,V190,Frequency you/family (last 12 month): Gone without needed medicine or treatment that you needed,int64,1205,0,5,,,[-1],-1.0,4.0
202,V191,Frequency you/family (last 12 month): Gone without a cash income,int64,1205,0,5,,,[-1],-1.0,4.0
203,V192,"Science and technology are making our lives healthier, easier, and more comfortable",int64,1205,0,11,,,[-1],-1.0,10.0
204,V193,"Because of science and technology, there will be more opportunities for the next generation",int64,1205,0,11,,,[-1],-1.0,10.0
205,V194,We depend too much on science and not enough on faith,int64,1205,0,11,,,[-1],-1.0,10.0
206,V195,One of the bad effects of science is that it breaks down people’s ideas of right and wrong,int64,1205,0,11,,,[-1],-1.0,10.0
207,V196,It is not important for me to know about science in my daily life,int64,1205,0,11,,,[-1],-1.0,10.0
208,V197,"The world is better off, or worse off, because of science and technology",int64,1205,0,11,,,[-1],-1.0,10.0
209,V198,Justifiable: Claiming government benefits to which you are not entitled,int64,1205,0,11,,,[-1],-1.0,10.0
210,V199,Justifiable: Avoiding a fare on public transport,int64,1205,0,11,,,[-1],-1.0,10.0
211,V200,Justifiable: Stealing property,int64,1205,0,11,,,[-1],-1.0,10.0
212,V201,Justifiable: Cheating on taxes,int64,1205,0,11,,,[-1],-1.0,10.0
213,V202,Justifiable: Someone accepting a bribe,int64,1205,0,11,,,[-1],-1.0,10.0
214,V203,Justifiable: Homosexuality,int64,1205,0,11,,,[-1],-1.0,10.0
215,V204,Justifiable: Abortion,int64,1205,0,11,,,[-1],-1.0,10.0
216,V205,Justifiable: Divorce,int64,1205,0,11,,,[-1],-1.0,10.0
217,V207,Justifiable: Suicide,int64,1205,0,10,,,[-1],-1.0,10.0
218,V207A,Justifiable: Euthanasia,int64,1205,0,11,,,[-1],-1.0,10.0
219,V208,Justifiable: For a man to beat his wife,int64,1205,0,11,,,[-1],-1.0,10.0
220,V209,Justifiable: Parents beating children,int64,1205,0,11,,,[-1],-1.0,10.0
221,V210,Justifiable: Violence against other people,int64,1205,0,11,,,[-1],-1.0,10.0
222,V211,How proud of nationality,int64,1205,0,6,,,[-1],-1.0,5.0
223,V212,I see myself as a world citizen,int64,1205,0,5,,,[-1],-1.0,4.0
224,V213,I see myself as member of my local community,int64,1205,0,5,,,[-1],-1.0,4.0
225,V214,I see myself as citizen of the [country] nation,int64,1205,0,5,,,[-1],-1.0,4.0
226,V215_06,I see myself as citizen of [Arab Union],int64,1205,0,5,,,[-1],-1.0,4.0
227,V216,I see myself as an autonomous individual,int64,1205,0,5,,,[-1],-1.0,4.0
228,V217,Information source: Daily newspaper (B),int64,1205,0,6,,,[-1],-1.0,5.0
229,V218,Information source: Printed magazines (B),int64,1205,0,6,,,[-1],-1.0,5.0
230,V219,Information source: TV news (B),int64,1205,0,6,,,[-1],-1.0,5.0
231,V220,Information source: Radio news (B),int64,1205,0,6,,,[-1],-1.0,5.0
232,V221,Information source: Mobile phone (B),int64,1205,0,6,,,[-1],-1.0,5.0
233,V222,Information source: Email (B),int64,1205,0,6,,,[-1],-1.0,5.0
234,V223,Information source: Internet (B),int64,1205,0,6,,,[-1],-1.0,5.0
235,V224,Information source: Talk with friends or colleagues (B),int64,1205,0,6,,,[-1],-1.0,5.0
236,V225,How often use of PC,int64,1205,0,5,,,[-1],-1.0,4.0
237,V226,Vote in elections: local level,int64,1205,0,4,,,[-1],-1.0,3.0
238,V227,Vote in elections: National level,int64,1205,0,4,,,[-1],-1.0,3.0
239,V228,Which party would you vote for if there were a national election tomorrow,int64,1205,0,10,,,[-2],-2.0,788023.0
240,V228_LOCAL,Which party would you vote for if there were a national election tomorrow,int64,1205,0,10,,,[-2],-2.0,788023.0
241,V228A,How often in country's elections: Votes are counted fairly,int64,1205,0,5,,,[-1],-1.0,4.0
242,V228B,How often in country's elections: Opposition candidates are prevented from running,int64,1205,0,5,,,[-1],-1.0,4.0
243,V228C,How often in country's elections: TV news favors the governing party,int64,1205,0,5,,,[-1],-1.0,4.0
244,V228D,How often in country's elections: Voters are bribed,int64,1205,0,5,,,[-1],-1.0,4.0
245,V228E,How often in country's elections: Journalists provide fair coverage of elections,int64,1205,0,5,,,[-1],-1.0,4.0
246,V228F,How often in country's elections: Election officials are fair,int64,1205,0,5,,,[-1],-1.0,4.0
247,V228G,How often in country's elections: Rich people buy elections,int64,1205,0,5,,,[-1],-1.0,4.0
248,V228H,How often in country's elections: Voters are threatened with  violence at the polls,int64,1205,0,5,,,[-1],-1.0,4.0
249,V228I,How often in country's elections: Voters are offered a genuine choice in the elections,int64,1205,0,5,,,[-1],-1.0,4.0
250,V228J,Some people think that having honest elections makes a lot of difference in their lives;  other people think that it doesn’t matter much,int64,1205,0,4,,,,1.0,4.0
251,V228K,Importance of having honest elections in whether or not this country develops economically,int64,1205,0,4,,,,1.0,4.0
252,V229,Employment status,int64,1205,0,8,,,,1.0,8.0
253,V230,Sector of employment,int64,1205,0,5,,,"[-3, -1]",-3.0,3.0
254,V231,Nature of tasks: manual vs. Cognitive,int64,1205,0,12,,,"[-3, -1]",-3.0,10.0
255,V232,Nature of tasks: routine vs. Creative,int64,1205,0,12,,,"[-3, -1]",-3.0,10.0
256,V233,Nature of tasks: independence,int64,1205,0,12,,,"[-3, -1]",-3.0,10.0
257,V234,Are you supervising someone,int64,1205,0,4,,,"[-3, -2]",-3.0,2.0
258,V235,Are you the chief wage earner in your house,int64,1205,0,3,,,[-2],-2.0,2.0
259,V236,Is the chief wage earner employed now,int64,1205,0,4,,,"[-3, -2]",-3.0,2.0
260,V237,Family savings during past year,int64,1205,0,5,,,[-1],-1.0,4.0
261,V238,Social class (subjective),int64,1205,0,6,,,[-1],-1.0,5.0
262,V239,Scale of incomes,int64,1205,0,11,,,[-1],-1.0,10.0
263,V239R,Income level (Recoded),int64,1205,0,4,,,[-1],-1.0,3.0
264,V240,Sex,int64,1205,0,2,,,,1.0,2.0
265,V241,Year of birth,int64,1205,0,64,,,,1926.0,1995.0
266,V242,Age,int64,1205,0,64,,,,18.0,87.0
267,V243,Mother immigrant,int64,1205,0,2,,,,1.0,2.0
268,V244,Father immigrant,int64,1205,0,2,,,,1.0,2.0
269,V245,Respondent immigrant,int64,1205,0,2,,,,1.0,2.0
270,V246,Respondent citizen,int64,1205,0,2,,,,1.0,2.0
271,V247,Language at home,int64,1205,0,1,,,,170.0,170.0
272,V248,Highest educational level attained,int64,1205,0,10,,,[-1],-1.0,9.0
273,V248R,Highest educational level: Respondent (recoded into 3 groups),int64,1205,0,4,,,[-1],-1.0,3.0
274,V249,What age did you complete your education,int64,1205,0,27,,,[-3],-3.0,36.0
275,V250,Do you live with your parents,int64,1205,0,3,,,[-2],-2.0,2.0
276,V251,Respondent interested during the interview,int64,1205,0,3,,,,1.0,3.0
277,V252,Interview privacy,int64,1205,0,2,,,,1.0,2.0
278,V253,Size of town,int64,1205,0,5,,,,1.0,5.0
279,V254,Ethnic group,int64,1205,0,1,,,,788005.0,788005.0
280,V255,Was the respondent literate,int64,1205,0,2,,,,1.0,2.0
281,N_REGION_ISO,Region (ISO),int64,1205,0,15,,,,788011.0,788082.0
282,V256,Region where the interview was conducted,int64,1205,0,15,,,,788001.0,788015.0
283,V256B,Region (2) where the interview was conducted,int64,1205,0,34,,,,788001.0,788034.0
284,V257,Language in which interview was conducted,int64,1205,0,1,,,,170.0,170.0
285,V261,Date interview,int64,1205,0,11,,,,20131125.0,20131207.0
286,V262,Year survey,int64,1205,0,1,,,,2013.0,2013.0
287,Y001,Post-Materialist index 12-item,int64,1205,0,6,,,[-2],-2.0,4.0
288,Y002,Post-Materialist index 4-item,int64,1205,0,4,,,[-5],-5.0,3.0
289,Y003,Autonomy Index,int64,1205,0,5,,,"[-2, -1]",-2.0,2.0
290,MN_35A,Approximately how many total hours a month were you active in voluntary organizations,int64,1205,0,5,,,,0.0,4.0
291,MN_163A,How likely it is that most people view those between the ages of 18 to 29 as friendly,int64,1205,0,6,,,[-1],-1.0,5.0
292,MN_163B,How likely it is that most people view those between the ages of 18 to 29 as competent,int64,1205,0,6,,,[-1],-1.0,5.0
293,MN_163C,How likely it is that most people view those between the ages of 18 to 29 with respect,int64,1205,0,6,,,[-1],-1.0,5.0
294,MN_228L,"If you had your preference, in which of the following would you prefer to work",int64,1205,0,3,,,,1.0,3.0
295,MN_228M,How widespread: Corruption is within businesses in your country,int64,1205,0,11,,,[-1],-1.0,10.0
296,MN_228N,How widespread: Corruption is within the government in your country,int64,1205,0,11,,,[-1],-1.0,10.0
297,MN_228O,Level of corruption in this country than it was five years ago,int64,1205,0,11,,,[-1],-1.0,10.0
298,MN_228P,Government of your country is doing enough to fight corruption,int64,1205,0,3,,,,1.0,3.0
299,MN_228Q,Faced with (last year): People give a bribe/present to solve their problems which are supposed to be for free,int64,1205,0,4,,,,1.0,4.0
300,MN_228R,Opinion of those who start and run their own businesses,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
301,MN_228S1,Degree of satisfaction (city/area where you live): The public transportation systems,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
302,MN_228S2,Degree of satisfaction (city/area where you live): The roads and highways,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
303,MN_228S3,Degree of satisfaction (city/area where you live): The schools,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
304,MN_228S4,Degree of satisfaction (city/area where you live): The quality of air,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
305,MN_228S5,Degree of satisfaction (city/area where you live): The quality of water,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
306,MN_228S6,Degree of satisfaction (city/area where you live): The quality of health care,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
307,MN_228S7,Degree of satisfaction (city/area where you live): The quality of housing,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
308,MN_228S8,Degree of satisfaction (city/area where you live): The beauty or physical setting,int64,1205,0,6,,,"[-2, -1]",-2.0,4.0
309,MN_229A,Have you actively looked for work in the past four weeks,int64,1205,0,3,,,[-2],-2.0,2.0
