position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
88,aa6b_11,important country issues: housing,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
89,aa6b_12,important country issues: migration,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
90,aa6b_13,important country issues: refugees/ internal displaced,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
91,aa6b_14,important country issues: healthcare system,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
92,aa6b_15,important country issues: educational system,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
93,aa6b_16,important country issues: pensions,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
94,aa6b_17,important country issues: environment,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
95,aa6b_18,important country issues: energy,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
96,aa6b_19,important country issues: mountainous garabagh,object,1005,0,1,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)"", ""a"": ""Inap. (not AM AZ in isocntry)""}",,,,
97,aa6b_20,important country issues: transnistrian conflict,object,1005,0,1,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)"", ""a"": ""Inap. (not MD in isocntry)""}",,,,
98,aa6b_21,important country issues: other,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
99,aa6b_22,important country issues: none,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
100,aa6b_23,important country issues: dont know,object,1005,0,3,"{""0"": ""Not mentined"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 22 or 23 in AA6a)""}",,,,
101,aa6t_1,important country issues: crime (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
102,aa6t_2,important country issues: freedom of speech (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
103,aa6t_3,important country issues: economic situation (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
104,aa6t_4,important country issues: rising prices/ inflation (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
105,aa6t_5,important country issues: taxation (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
106,aa6t_6,important country issues: unemployment (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
107,aa6t_7,important country issues: terrorism (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
108,aa6t_8,important country issues: corruption (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
109,aa6t_9,important country issues: defence/ foreign affairs (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
110,aa6t_10,"important country issues: rule of law, transparency (total)",int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
111,aa6t_11,important country issues: housing (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
112,aa6t_12,important country issues: migration (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
113,aa6t_13,important country issues: refugees/ internal displaced (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
114,aa6t_14,important country issues: healthcare system (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
115,aa6t_15,important country issues: educational system (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
116,aa6t_16,important country issues: pensions (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
117,aa6t_17,important country issues: environment (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
118,aa6t_18,important country issues: energy (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
119,aa6t_19,important country issues: mountainous garabagh (total),object,1005,0,1,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (not AM AZ in isocntry)""}",,,,
120,aa6t_20,important country issues: transnistrian conflict (total),object,1005,0,1,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (not MD in isocntry)""}",,,,
121,aa6t_21,important country issues: other (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
122,aa6t_22,important country issues: none (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
123,aa6t_23,important country issues: dont know (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
124,aa7_1,assessment - things going in the right or wrong direction,int64,1005,0,4,"{""1"": ""Things are going in the right direction"", ""2"": ""Things are going in the wrong direction"", ""3"": ""Neither the one nor the other (SPONTANEOUS)"", ""4"": ""Don’t know (SPONTANEOUS)""}",,,1.0,4.0
125,ab1,eu image - positive or negative,int64,1005,0,6,"{""1"": ""Very positive"", ""2"": ""Fairly positive"", ""3"": ""Neutral"", ""4"": ""Fairly negative"", ""5"": ""Very negative"", ""6"": ""Don’t know (SPONTANEOUS)""}",,,1.0,6.0
126,ab3a,eu characteristics - best representing firstly,int64,1005,0,20,"{""1"": ""Solidarity"", ""2"": ""Freedom of speech"", ""3"": ""Honesty"", ""4"": ""Freedom of religion"", ""5"": ""Rule of Law, transparency"", ""6"": ""Human Rights"", ""7"": ""Individual Freedom"", ""8"": ""Tolerance"", ""9"": ""Democracy"", ""10"": ""Peace and security"", ""11"": ""Absence of corruption"", ""12"": ""Respect for other cultures"", ""13"": ""Self-fulfilment"", ""14"": ""Equality"", ""15"": ""Freedom of the media"", ""16"": ""Equality between men and women"", ""17"": ""Economic prosperity"", ""18"": ""Other (SPONTANEOUS)"", ""19"": ""None (SPONTANEOUS)"", ""20"": ""Don’t know (SPONTANEOUS)""}",,,1.0,20.0
127,ab3b_1,eu characteristics: solidarity,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
128,ab3b_2,eu characteristics: freedom of speech,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
129,ab3b_3,eu characteristics: honesty,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
130,ab3b_4,eu characteristics: freedom of religion,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
131,ab3b_5,"eu characteristics: rule of law, transparency",object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
132,ab3b_6,eu characteristics: human rights,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
133,ab3b_7,eu characteristics: individual freedom,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
134,ab3b_8,eu characteristics: tolerance,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
135,ab3b_9,eu characteristics: democracy,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
136,ab3b_10,eu characteristics: peace and security,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
137,ab3b_11,eu characteristics: absence of corruption,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
138,ab3b_12,eu characteristics: respect for other cultures,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
139,ab3b_13,eu characteristics: self-fulfilment,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
140,ab3b_14,eu characteristics: equality,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
141,ab3b_15,eu characteristics: freedom of the media,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
142,ab3b_16,eu characteristics: gender equality,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
143,ab3b_17,eu characteristics: economic prosperity,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
144,ab3b_18,eu characteristics: other,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
145,ab3b_19,eu characteristics: none,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
146,ab3b_20,eu characteristics: dont know,object,1005,0,3,"{""0"": ""Not mentioned"", ""1"": ""Mentioned"", ""i"": ""Inap. (coded 19 or 20 in AB3A)""}",,,,
147,ab3t_1,eu characteristics: solidarity (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
148,ab3t_2,eu characteristics: freedom of speech (total),int64,1005,0,2,"{""0"": ""Not mentioned"", ""1"": ""Mentioned""}",,,0.0,1.0
