position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
11,v5,Q5 Opinion: Abortion if family has very low income,float64,1218,0,5,"{""1"": ""Always wrong"", ""2"": ""Almost always wrong"", ""3"": ""Wrong only sometimes"", ""4"": ""Not wrong at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
12,v6,"Q6 Husband earns money, wife's job is family",float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
13,v7,Q7a Confidence in parliament,float64,1218,0,6,"{""1"": ""Complete confidence"", ""2"": ""A great deal of confidence"", ""3"": ""Some confidence"", ""4"": ""Very little confidence"", ""5"": ""No confidence at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
14,v8,Q7b Confidence in business and industry,float64,1218,0,6,"{""1"": ""Complete confidence"", ""2"": ""A great deal of confidence"", ""3"": ""Some confidence"", ""4"": ""Very little confidence"", ""5"": ""No confidence at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
15,v9,Q7c Confidence in churches and religious organizations,float64,1218,0,6,"{""1"": ""Complete confidence"", ""2"": ""A great deal of confidence"", ""3"": ""Some confidence"", ""4"": ""Very little confidence"", ""5"": ""No confidence at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
16,v10,Q7d Confidence in courts and legal system,float64,1218,0,6,"{""1"": ""Complete confidence"", ""2"": ""A great deal of confidence"", ""3"": ""Some confidence"", ""4"": ""Very little confidence"", ""5"": ""No confidence at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
17,v11,Q7e Confidence in schools and educational system,float64,1218,0,6,"{""1"": ""Complete confidence"", ""2"": ""A great deal of confidence"", ""3"": ""Some confidence"", ""4"": ""Very little confidence"", ""5"": ""No confidence at all"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
18,v12,Q8 Religious leaders should not influence vote,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
19,v13,Q9a Too much trust in science,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
20,v14,Q9b Religions bring conflict,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
21,v15,Q9c Religious people too intolerant,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
22,v16,Q10 Power of churches and religious organizations,float64,1218,0,5,"{""1"": ""Far too much power"", ""2"": ""Too much power"", ""3"": ""About the right amount of power"", ""4"": ""Too little power"", ""5"": ""Far too little power"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
23,v17,Q11 Accept person from different religion: Marrying a relative,float64,1218,0,5,"{""1"": ""Definitely accept"", ""2"": ""Probably accept"", ""3"": ""Probably not accept"", ""4"": ""Definitely not accept"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
24,v18,Q12a Religious extremists: Hold public meetings,float64,1218,0,5,"{""1"": ""Definitely"", ""2"": ""Probably"", ""3"": ""Probably not"", ""4"": ""Definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
25,v19,Q12b Religious extremists: Publish views on Internet or social media,float64,1218,0,5,"{""1"": ""Definitely"", ""2"": ""Probably"", ""3"": ""Probably not"", ""4"": ""Definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
26,v20,Q13 Closest to R's belief about God,float64,1218,0,6,"{""1"": ""I don't believe in God"", ""2"": ""Don't know whether there is a God and no way to find out"", ""3"": ""Don't believe in a personal God, but in a Higher Power"", ""4"": ""Find myself believing in God sometimes, but not at others"", ""5"": ""While I have doubts, I feel that I do believe in God"", ""6"": ""I know God really exists and have no doubts about it"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,1.0,6.0
27,v21,Q14 Best describes beliefs about God,float64,1218,0,5,"{""1"": ""I don't believe in God now and I never have"", ""2"": ""I don't believe in God now, but I used to"", ""3"": ""I believe in God now, but I didn't use to"", ""4"": ""I believe in God now and I always have"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
28,v22,Q15a Belief in life after death,float64,1218,0,5,"{""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
29,v23,Q15b Belief in heaven,float64,1218,0,5,"{""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
30,v24,Q15c Belief in hell,float64,1218,0,5,"{""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
31,v25,Q15d Belief in religious miracles,float64,1218,0,5,"{""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
32,v26,Q15e Belief in supernatural powers of deceased ancestors,float64,1218,0,5,"{""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
33,v27,Q16a God concerns Himself with human beings,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
34,v28,Q16b People can do little to change life,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
35,v29,Q16c Life meaningful because God exists,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
36,v30,Q16d Life does not serve any purpose,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
37,v31,"Q16e Life meaningful, provide meaning yourself",float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
38,v32,Q16f Own way of connecting with God,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
39,v33,Q17 Gender equality in own religion,float64,1218,0,5,"{""1"": ""I don't belong to or follow any religion"", ""2"": ""Treats men and women equally"", ""3"": ""Treats men better than women"", ""4"": ""Treats women better than men"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
40,TN_v34,Q18a Mother's religion: Tunisia,float64,1218,0,5,"{""0"": ""No religion"", ""1"": ""Sunni Muslim"", ""2"": ""A Shiite Muslim"", ""4"": ""Jewish"", ""998"": ""Don't know""}",,,0.0,998.0
41,v35,Q18b Mother's religion: religgrp (derived from Q18a - nat_v34),float64,1218,0,1,"{""0"": ""No religion"", ""1"": ""Catholic"", ""2"": ""Protestant"", ""3"": ""Orthodox"", ""4"": ""Other Christian"", ""5"": ""Jewish"", ""6"": ""Islamic"", ""7"": ""Buddhist"", ""8"": ""Hindu"", ""9"": ""Other Asian Religions"", ""10"": ""Other Religions"", ""97"": ""NAP, no mother, mother not present"", ""98"": ""Don't know"", ""99"": ""Not provided""}",,,99.0,99.0
42,TN_v36,Q19a Father's religion: Tunisia,float64,1218,0,4,"{""0"": ""No religion"", ""1"": ""Sunni Muslim"", ""2"": ""A Shiite Muslim"", ""998"": ""Don't know""}",,,0.0,998.0
43,v37,Q19b Father's religion: religgrp (derived from Q19a - nat_v36),float64,1218,0,1,"{""0"": ""No religion"", ""1"": ""Catholic"", ""2"": ""Protestant"", ""3"": ""Orthodox"", ""4"": ""Other Christian"", ""5"": ""Jewish"", ""6"": ""Islamic"", ""7"": ""Buddhist"", ""8"": ""Hindu"", ""9"": ""Other Asian Religions"", ""10"": ""Other Religions"", ""97"": ""NAP, no father, father not present"", ""98"": ""Don't know"", ""99"": ""Not provided""}",,,99.0,99.0
44,TN_v38,Q20a Religion respondent raised in: Tunisia,float64,1218,0,4,"{""0"": ""No religion"", ""1"": ""Sunni Muslim"", ""2"": ""A Shiite Muslim"", ""998"": ""Don't know""}",,,0.0,998.0
45,v39,Q20b Religion respondent raised in: religgrp (derived from Q20a - nat_v38),float64,1218,0,1,"{""0"": ""No religion"", ""1"": ""Catholic"", ""2"": ""Protestant"", ""3"": ""Orthodox"", ""4"": ""Other Christian"", ""5"": ""Jewish"", ""6"": ""Islamic"", ""7"": ""Buddhist"", ""8"": ""Hindu"", ""9"": ""Other Asian Religions"", ""10"": ""Other Religions"", ""98"": ""Don't know"", ""99"": ""Not provided""}",,,99.0,99.0
46,v40,"Q21 R child, mother attend church",float64,1218,0,11,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month"", ""6"": ""2-3 times a month"", ""7"": ""Nearly every week"", ""8"": ""Every week"", ""9"": ""Several times a week"", ""10"": ""No mother/ mother not present"", ""98"": ""Can't say/ Can't remember"", ""99"": ""No answer""}",,,1.0,98.0
47,v41,"Q22 R child, father attend church",float64,1218,0,11,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month"", ""6"": ""2-3 times a month"", ""7"": ""Nearly every week"", ""8"": ""Every week"", ""9"": ""Several times a week"", ""10"": ""No father/ father not present"", ""98"": ""Can't say/ Can't remember"", ""99"": ""No answer""}",,,1.0,98.0
48,v42,"Q23 R age 11-12, R attend church",float64,1218,0,10,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month"", ""6"": ""2-3 times a month"", ""7"": ""Nearly every week"", ""8"": ""Every week"", ""9"": ""Several times a week"", ""98"": ""Can't say/ Can't remember"", ""99"": ""No answer""}",,,1.0,98.0
49,v43,Q24 How often R pray,float64,1218,0,11,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month"", ""6"": ""2-3 times a month"", ""7"": ""Nearly every week"", ""8"": ""Every week"", ""9"": ""Several times a week"", ""10"": ""Once a day"", ""11"": ""Several times a day"", ""98"": ""Don't know"", ""99"": ""No answer""}",,,1.0,11.0
50,v44,Q25 Take part in church activities,float64,1218,0,9,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month"", ""6"": ""2-3 times a month"", ""7"": ""Nearly every week"", ""8"": ""Every week"", ""9"": ""Several times a week"", ""98"": ""Don't know"", ""99"": ""No answer""}",,,1.0,9.0
51,v45,Q26 Last 12 months: Read or listened to religious scripture outside of worship?,float64,1218,0,2,"{""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,1.0,2.0
52,v46,"Q27 Shrine, altar in R's home",float64,1218,0,2,"{""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,1.0,2.0
53,v47,Q28 Visit holy place,float64,1218,0,5,"{""1"": ""Never"", ""2"": ""Less than once a year"", ""3"": ""About once or twice a year"", ""4"": ""Several times a year"", ""5"": ""About once a month or more"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,1.0,5.0
54,v48,Q29 R describes self as religious,float64,1218,0,8,"{""1"": ""Extremely religious"", ""2"": ""Very religious"", ""3"": ""Somewhat religious"", ""4"": ""Neither religious nor non-religious"", ""5"": ""Somewhat non-religious"", ""6"": ""Very non-religious"", ""7"": ""Extremely non-religious"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
55,v49,Q30 Best describes R,float64,1218,0,5,"{""1"": ""I follow a religion, I am a spiritual person"", ""2"": ""I follow a religion, I am not a spiritual person"", ""3"": ""I don't follow a religion, I am a spiritual person"", ""4"": ""I don't follow a religion, I am not a spiritual person"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
56,v50,Q31a Religion helps people: make friends,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
57,v51,Q31b Religion helps people: gain comfort,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
58,v52,Q32 Religions are a barrier to equality between women and men,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
59,v53,Q33a Gov should not interfere with attempts of religion to spread,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
60,v54,Q33b People belonging to different religions cannot get along,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
61,v55,Q34a Religion represents the past and not the future,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
62,v56,Q34b Religion is as relevant to life today as in the past,float64,1218,0,6,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
63,v57,Q35a Personal attitude towards: Christians,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
64,v58,Q35b Personal attitude towards: Muslims,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
65,v59,Q35c Personal attitude towards: Hindus,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
66,v60,Q35d Personal attitude towards: Buddhists,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
67,v61,Q35e Personal attitude towards: Jews,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
68,v62,Q35f Personal attitude towards: Atheists or non-believers,float64,1218,0,6,"{""1"": ""Very positive"", ""2"": ""Somewhat positive"", ""3"": ""Neither positive nor negative"", ""4"": ""Somewhat negative"", ""5"": ""Very negative"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
69,v63,Q36 Subjective health,float64,1218,0,6,"{""1"": ""Excellent"", ""2"": ""Very good"", ""3"": ""Good"", ""4"": ""Fair"", ""5"": ""Poor"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,1.0,8.0
70,v64,O1 Born again experience,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,0.0,0.0
71,v65,O2 Feelings about Bible,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""The Bible is the actual word of God, to be taken literally"", ""2"": ""Bible is the inspired word of God, not to be taken literally"", ""3"": ""Bible is ancient book of legends, moral precepts recorded by man"", ""4"": ""This does not apply to me"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
72,v66,O3 Turning point new commitment to religion,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,0.0,0.0
73,v67,O4a Good luck charms do bring good luck,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Definitely true"", ""2"": ""Probably true"", ""3"": ""Probably false"", ""4"": ""Definitely false"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
74,v68,O4b Fortune tellers can see future,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Definitely true"", ""2"": ""Probably true"", ""3"": ""Probably false"", ""4"": ""Definitely false"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
75,v69,O4c Faith healers have God-given healing powers,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Definitely true"", ""2"": ""Probably true"", ""3"": ""Probably false"", ""4"": ""Definitely false"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
76,v70,O4d Horoscope affect course of future,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Definitely true"", ""2"": ""Probably true"", ""3"": ""Probably false"", ""4"": ""Definitely false"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
77,v71,O5 Law conflicts with religious principles,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Definitely follow the law"", ""2"": ""Probably follow the law"", ""3"": ""Probably follow your religious principles"", ""4"": ""Definitely follow your religious principles"", ""5"": ""I have no religious principles"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
78,v72,O6a Perceived threat of people belonging to following group: Christians,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
79,v73,O6b Perceived threat of people belonging to following group: Muslims,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
80,v74,O6c Perceived threat of people belonging to following group: Hindus,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
81,v75,O6d Perceived threat of people belonging to following group: Buddhists,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
82,v76,O6e Perceived threat of people belonging to following group: Jews,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
83,v77,O6f Perceived threat of people belonging to following group: Non-believers,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Very threatening"", ""2"": ""Somewhat threatening"", ""3"": ""Not very threatening"", ""4"": ""Not at all threatening"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
84,v78,O7 People can be trusted,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""People can almost always be trusted"", ""2"": ""People can usually be trusted"", ""3"": ""You usually can't be too careful in dealing with people"", ""4"": ""You almost always can't be too careful in dealing with people"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
85,v79,O8a Belief in reincarnation,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
86,v80,O8b Belief in Nirvana,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Yes, definitely"", ""2"": ""Yes, probably"", ""3"": ""No, probably not"", ""4"": ""No, definitely not"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
87,v81,O9 Country's laws should not be based on religion,float64,1218,0,1,"{""0"": ""Not available"", ""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Neither agree nor disagree"", ""4"": ""Disagree"", ""5"": ""Strongly disagree"", ""8"": ""Can't choose"", ""9"": ""No answer""}",,,0.0,0.0
88,SEX,Sex of Respondent,float64,1218,0,2,"{""1"": ""Male"", ""2"": ""Female"", ""9"": ""No answer""}",,,1.0,2.0
89,BIRTH,Year of birth,float64,1218,0,71,"{""1919"": ""1919 or earlier"", ""9999"": ""No answer""}",,,1919.0,9999.0
90,AGE,Age of respondent,float64,1218,0,71,"{""99"": ""99 or more than 99 years"", ""999"": ""No answer""}",,,15.0,999.0
91,EDUCYRS,Years of full-time schooling,float64,1218,0,24,"{""0"": ""No formal schooling, no years at school"", ""1"": ""One year"", ""21"": ""21+ years of education"", ""98"": ""Don't know"", ""99"": ""No answer""}",,,0.0,99.0
92,TN_DEGR,Country specific highest completed degree of education: Tunisia,float64,1218,0,8,"{""0"": ""NAP, other countries"", ""1"": ""No formal education"", ""2"": ""Before primary school  (preparatory phase)"", ""3"": ""Basic education (primary and lowar secondary)"", ""4"": ""Secondary school"", ""5"": ""Tertiary"", ""6"": ""Basic education for old illiterate"", ""98"": ""DK"", ""99"": ""NA""}",,,1.0,99.0
93,DEGREE,Comparative: highest completed degree of education (derived from nat_DEGR),float64,1218,0,6,"{""0"": ""No formal education"", ""1"": ""Primary school (elementary education)"", ""2"": ""Lower secondary (secondary completed that does not allow entry to university: end of obligatory school)"", ""3"": ""Upper secondary (programs that allows entry to university)"", ""4"": ""Post secondary, non-tertiary (other upper secondary programs toward the labour market or technical formation)"", ""5"": ""Lower level tertiary, first stage (also technical schools at a tertiary level)"", ""6"": ""Upper level tertiary (Master, Doctor)"", ""9"": ""No answer""}",,,0.0,9.0
94,WORK,"Currently, formerly, or never in paid work",float64,1218,0,4,"{""1"": ""I am currently in paid work,"", ""2"": ""I am currently not in paid work but I had paid work in the past"", ""3"": ""I have never had paid work"", ""9"": ""No answer""}",,,1.0,9.0
95,WRKHRS,Hours worked weekly,float64,1218,0,58,"{""0"": ""NAP (Code 2 or 3 in WORK)"", ""1"": ""1 hour"", ""96"": ""96 hours and more"", ""98"": ""Don't know"", ""99"": ""No answer""}",,,0.0,99.0
96,EMPREL,Employment relationship,float64,1218,0,7,"{""0"": ""NAP (Code 3 in WORK)"", ""1"": ""Employee"", ""2"": ""Self-employed without employees"", ""3"": ""Self-employed with 1 to 9 employees"", ""4"": ""Self-employed with 10 employees or more"", ""5"": ""Working for own family's business"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,0.0,9.0
97,WRKSUP,Supervise other employees,float64,1218,0,4,"{""0"": ""NAP (Code 3 in WORK)"", ""1"": ""Yes"", ""2"": ""No"", ""8"": ""Don't know"", ""9"": ""No answer""}",,,0.0,9.0
98,NSUP,Number of other employees supervised,float64,1218,0,25,"{""0"": ""NAP (code 2, 0 in WRKSUP)"", ""1"": ""1 employee"", ""9995"": ""9995 employees or  more"", ""9999"": ""No answer""}",,,0.0,9999.0
